"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
2000,0,0,0,0,0,0,0,0,0
0,0,0,2000,0,0,0,0,0,0
3,10,30,2,1932,1,1,1,5,15
1,0,3,0,1994,1,0,0,1,0
1938,0,0,0,0,0,0,0,32,30
2,0,0,0,31,0,4,0,0,1963
1239,13,4,75,2,14,71,16,73,493
4,77,3,1546,29,8,32,209,9,83
187,0,480,1299,2,4,1,8,13,6
5,0,0,1,569,1,30,5,1389,0
2000,0,0,0,0,0,0,0,0,0
2000,0,0,0,0,0,0,0,0,0
1115,160,165,430,9,21,11,6,22,61
2000,0,0,0,0,0,0,0,0,0
0,0,0,2000,0,0,0,0,0,0
0,2000,0,0,0,0,0,0,0,0
0,2,30,1,1397,0,2,3,27,538
2000,0,0,0,0,0,0,0,0,0
103,303,124,281,87,758,116,96,88,44
0,1864,0,37,0,0,0,2,97,0
0,0,0,0,0,0,0,0,0,2000
0,0,0,0,0,0,0,2000,0,0
19,6,8,3,153,147,9,2,407,1246
2,1,33,1,9,0,12,6,1390,546
6,0,1,965,53,4,12,917,42,0
2000,0,0,0,0,0,0,0,0,0
18,6,5,967,3,1,16,4,978,2
168,4,490,2,1301,3,4,1,1,26
2000,0,0,0,0,0,0,0,0,0
2000,0,0,0,0,0,0,0,0,0
