"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
462,156,1207,3,8,48,28,5,63,20
1,0,1999,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2000,0
0,96,11,0,2,0,0,1,1888,2
0,3,0,0,0,0,0,0,1997,0
0,0,0,0,2000,0,0,0,0,0
1,0,3,0,2,1729,254,0,1,10
0,0,0,0,0,0,0,0,0,2000
2,0,0,1998,0,0,0,0,0,0
0,0,2000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2000,0,0
0,0,0,0,0,0,0,0,17,1983
0,0,0,0,1986,0,14,0,0,0
0,0,2000,0,0,0,0,0,0,0
0,0,2000,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1999,0
0,0,0,0,0,0,2000,0,0,0
0,8,85,0,2,0,0,0,222,1683
0,0,0,1995,1,0,2,0,2,0
0,0,0,0,2000,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2000
0,0,0,0,0,0,0,0,1996,4
0,0,0,0,3,0,0,0,0,1997
1986,0,0,0,0,0,0,0,0,14
0,0,0,0,0,0,0,1,1998,1
1995,0,0,0,0,0,4,1,0,0
0,0,1,0,0,1999,0,0,0,0
0,0,2000,0,0,0,0,0,0,0
0,0,0,0,0,2000,0,0,0,0
0,0,2000,0,0,0,0,0,0,0
