"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,0,0,2000,0,0,0
0,0,0,0,1992,0,8,0,0,0
0,0,0,0,2000,0,0,0,0,0
0,0,0,0,93,0,0,0,0,1907
1,0,0,0,1998,0,1,0,0,0
0,0,0,0,0,0,2000,0,0,0
0,0,0,0,0,0,2000,0,0,0
0,0,0,0,0,0,2000,0,0,0
0,0,0,0,0,0,2000,0,0,0
0,0,0,0,0,0,1999,0,0,1
4,1453,0,0,38,493,3,8,1,0
0,0,0,0,0,0,2000,0,0,0
14,1,2,0,1701,20,24,9,0,229
0,0,0,0,534,0,0,0,0,1466
0,0,0,0,17,0,11,0,0,1972
0,0,0,0,0,0,2000,0,0,0
10,5,5,65,7,29,502,9,70,1298
0,0,66,1,967,0,966,0,0,0
0,0,0,0,0,0,2000,0,0,0
36,94,2,1,0,33,30,75,3,1726
0,0,2,0,4,11,8,0,1972,3
0,0,0,0,0,0,2000,0,0,0
1,0,0,0,2,957,1,0,0,1039
0,0,0,0,2000,0,0,0,0,0
1,1,0,0,0,0,3,239,1753,3
0,2000,0,0,0,0,0,0,0,0
43,1,0,0,3,0,1952,1,0,0
0,0,0,0,0,0,2000,0,0,0
0,0,0,0,0,0,2000,0,0,0
0,0,0,0,0,0,0,0,0,2000
