"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,1959,41,0,0,0,0
0,0,0,0,0,0,0,0,2000,0
0,0,0,1987,0,12,0,0,1,0
0,0,0,2000,0,0,0,0,0,0
7,366,4,157,52,1058,48,13,136,159
0,0,0,0,0,2000,0,0,0,0
0,0,0,0,0,2000,0,0,0,0
488,0,32,12,2,57,1344,2,62,1
0,1,0,0,0,0,1999,0,0,0
13,0,87,2,2,0,30,10,1856,0
0,0,0,0,0,2000,0,0,0,0
14,85,2,8,82,65,8,85,1623,28
1999,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,2000,0
0,0,0,0,0,0,0,0,2000,0
0,0,1,0,1999,0,0,0,0,0
0,0,0,0,0,0,0,0,2000,0
515,5,10,0,1466,0,1,0,1,2
0,0,0,0,0,0,0,0,2000,0
465,25,463,4,476,441,2,11,54,59
0,0,2,1,41,1923,0,23,10,0
1,0,0,1,0,0,1998,0,0,0
1,0,1988,0,9,1,0,0,1,0
0,0,0,0,0,0,0,0,2000,0
2000,0,0,0,0,0,0,0,0,0
0,2,0,88,0,1866,1,2,31,10
0,0,0,0,0,0,0,0,2000,0
0,0,0,0,0,2000,0,0,0,0
0,0,0,0,0,2000,0,0,0,0
5,1,32,95,100,1,0,2,1685,79
