"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
1987,0,0,0,0,0,0,10,0,3
0,0,2,1994,0,0,0,0,3,1
0,0,0,0,0,2000,0,0,0,0
496,1322,0,0,170,0,0,3,8,1
9,0,0,0,1990,0,0,1,0,0
0,0,2000,0,0,0,0,0,0,0
1963,0,37,0,0,0,0,0,0,0
1963,0,0,0,0,0,0,0,0,37
0,0,0,0,0,0,0,0,2000,0
227,5,7,1585,28,8,8,9,88,35
0,0,0,0,0,0,2000,0,0,0
191,8,82,24,80,14,59,31,26,1485
0,0,1896,2,0,3,0,0,99,0
88,0,1,0,1,2,10,0,1816,82
139,1,364,43,20,1071,9,1,338,14
234,1,1735,8,1,0,0,2,10,9
42,99,9,721,718,6,106,36,12,251
1999,1,0,0,0,0,0,0,0,0
1639,94,0,0,13,0,12,237,5,0
6,0,0,1435,0,0,0,555,0,4
0,0,2000,0,0,0,0,0,0,0
0,0,0,1864,16,13,107,0,0,0
0,0,0,0,1993,0,0,0,7,0
1987,0,0,0,0,0,0,13,0,0
1,2,1403,1,0,11,0,0,576,6
0,0,0,2000,0,0,0,0,0,0
31,0,0,1,1944,0,0,0,14,10
0,0,0,1983,0,1,0,1,0,15
0,0,0,2000,0,0,0,0,0,0
4,0,0,1986,0,6,0,0,4,0
