"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,2000,0,0,0,0,0,0,0,0
366,50,59,14,10,157,42,1132,149,21
0,0,0,0,0,0,0,0,2000,0
0,0,0,0,0,0,2000,0,0,0
0,1,13,0,1,0,0,0,1985,0
1,0,993,1,0,0,1002,0,0,3
1962,0,0,38,0,0,0,0,0,0
0,0,0,0,0,2000,0,0,0,0
0,0,0,36,0,0,1964,0,0,0
1,1,3,0,0,1950,43,0,0,2
0,0,0,2000,0,0,0,0,0,0
0,0,0,0,0,0,2000,0,0,0
0,0,0,0,0,0,2000,0,0,0
0,2000,0,0,0,0,0,0,0,0
1463,0,0,0,0,0,533,1,3,0
338,45,148,54,24,113,955,133,58,132
0,0,0,103,0,0,1897,0,0,0
366,993,47,59,53,360,56,5,49,12
0,0,0,0,0,0,2000,0,0,0
0,0,0,0,0,0,0,0,2000,0
8,3,94,1876,0,1,11,0,1,6
0,0,31,97,0,0,1872,0,0,0
1,4,10,1,6,84,1782,6,14,92
0,0,0,0,0,0,2000,0,0,0
37,1586,21,7,77,12,182,36,32,10
26,44,74,3,6,1,78,9,29,1730
18,52,363,44,47,44,905,54,122,351
2,2,8,0,0,995,972,0,0,21
1,216,1,0,72,1668,26,0,2,14
0,0,1998,1,0,0,0,0,1,0
