"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,0,0,0,2000,0,0
0,0,0,0,0,0,0,0,2000,0
0,0,0,17,1980,0,0,3,0,0
0,0,5,0,0,0,3,539,1447,6
0,0,0,0,2000,0,0,0,0,0
10,0,86,0,78,29,0,1797,0,0
0,0,0,0,0,0,0,2000,0,0
94,1899,0,0,4,0,0,0,2,1
1956,0,0,0,0,0,1,37,4,2
0,0,0,0,0,0,0,2000,0,0
0,24,533,604,2,27,4,192,29,585
0,1986,0,0,0,0,0,14,0,0
0,4,13,5,28,0,0,1914,32,4
0,0,0,0,0,0,0,2000,0,0
0,0,0,0,2000,0,0,0,0,0
0,2000,0,0,0,0,0,0,0,0
0,0,0,0,2000,0,0,0,0,0
0,2,0,0,1998,0,0,0,0,0
204,62,186,26,1438,7,8,32,30,7
0,0,0,0,0,0,0,1963,37,0
0,0,0,0,2000,0,0,0,0,0
0,0,0,0,0,2000,0,0,0,0
0,1454,0,0,0,0,15,3,1,527
1965,6,1,1,2,5,1,18,0,1
0,0,0,0,0,0,0,2000,0,0
0,0,0,0,1,0,0,0,0,1999
0,0,0,0,0,0,0,2000,0,0
0,0,0,0,0,0,1,9,1018,972
0,0,0,0,0,0,0,0,2000,0
0,5,0,0,1991,0,0,0,4,0
