"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,0,0,0,0,5000,0
4873,1,1,7,13,32,2,28,34,9
0,0,0,0,5000,0,0,0,0,0
88,0,3,4599,0,1,72,1,229,7
0,4387,0,613,0,0,0,0,0,0
33,0,4923,0,32,5,0,0,0,7
1,4944,1,0,32,0,0,6,15,1
513,9,487,0,0,3,72,59,83,3774
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,5000,0,0,0,0
0,0,0,4999,0,1,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
3,459,21,149,20,1161,26,3,3154,4
0,0,0,0,0,0,0,0,0,5000
4369,30,0,567,0,24,0,10,0,0
1,2243,2276,333,1,0,42,96,4,4
5000,0,0,0,0,0,0,0,0,0
61,179,197,79,195,25,193,3962,34,75
0,0,0,0,0,4994,6,0,0,0
0,5000,0,0,0,0,0,0,0,0
4200,0,0,0,584,1,3,211,0,1
0,0,0,0,4999,1,0,0,0,0
2,2,0,0,7,4986,0,2,1,0
31,79,202,4414,22,1,2,6,36,207
0,246,0,4747,0,0,0,0,6,1
0,0,0,0,0,5000,0,0,0,0
42,0,0,4942,0,0,0,16,0,0
0,0,5000,0,0,0,0,0,0,0
