"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,0,0,5000,0,0,0
1,0,3,0,2,614,0,0,4380,0
0,5000,0,0,0,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,219,77,234,0,0,4469,0,0,1
0,0,5000,0,0,0,0,0,0,0
0,1,31,10,100,0,0,2,0,4856
1291,2,3,182,67,20,11,7,3413,4
3,0,6,2015,742,10,1,2126,95,2
0,5000,0,0,0,0,0,0,0,0
1,0,0,29,1,2,1,4966,0,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,0,0,0,5000,0
0,5000,0,0,0,0,0,0,0,0
44,136,2,2379,2415,0,20,1,0,3
0,0,0,0,0,0,0,0,0,5000
0,0,230,0,0,0,0,0,4770,0
0,0,4996,0,0,0,0,4,0,0
0,0,0,0,0,4408,0,0,592,0
0,643,0,0,4357,0,0,0,0,0
4992,0,7,1,0,0,0,0,0,0
0,1,4965,34,0,0,0,0,0,0
15,3,5,31,0,85,4,0,4856,1
0,0,0,0,0,5000,0,0,0,0
71,4,4921,4,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,4903
0,0,5000,0,0,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
54,1,0,2779,1108,0,1,1051,5,1
0,13,1,2,10,3,1323,21,2,3625
