"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2.04201547774594,-0.599506088160704,0,-0.332403080512644,-0.184812674255155,0,0.104930522802659,-0.39516198371168,-0.548333757097662,-0.241456005001525
-0.599506088160704,1.58240316257436,0,-0.451083205449381,-0.0278412793429501,-0.0675149941355214,0,0,0.0146996441621969,0
0,0,1.72092439356427,0,0,-0.0329711480799972,-0.173261279899372,-0.665696133231737,0,-0.597401154440676
-0.332403080512644,-0.451083205449381,0,1.92534107111249,-0.427066285828301,-0.477419611400017,-0.163883393539519,0.0252985535302766,0,0
-0.184812674255155,-0.0278412793429501,0,-0.427066285828301,1.62427380165681,-0.583268218173237,0,0.0160760112541758,0,0
0,-0.0675149941355214,-0.0329711480799972,-0.477419611400017,-0.583268218173237,1.88920812999358,-0.265754250211158,-0.16274709034126,0,-0.300492996252846
0.104930522802659,0,-0.173261279899372,-0.163883393539519,0,-0.265754250211158,1.29411745121355,0,-0.321117307567137,-0.0680668994793546
-0.39516198371168,0,-0.665696133231737,0.0252985535302766,0.0160760112541758,-0.16274709034126,0,1.57435073738637,-0.0328948392180027,0
-0.548333757097662,0.0146996441621969,0,0,0,0,-0.321117307567137,-0.0328948392180027,1.34807325482573,0.0564404541915376
-0.241456005001525,0,-0.597401154440676,0,0,-0.300492996252846,-0.0680668994793546,0,0.0564404541915376,1.51931565013715
