"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,5000,0,0,0,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,583,0,0,0,4417
0,0,0,0,0,0,0,0,0,5000
76,27,75,31,32,4088,35,551,18,67
193,1360,194,558,545,185,1399,196,164,206
0,0,0,8,1,0,0,0,4991,0
0,0,0,5000,0,0,0,0,0,0
1220,0,0,0,0,3297,0,0,0,483
0,0,0,0,5000,0,0,0,0,0
0,0,508,170,186,0,3592,69,475,0
0,0,0,0,0,0,579,0,0,4421
0,0,0,0,0,5000,0,0,0,0
3591,0,0,0,1409,0,0,0,0,0
167,542,71,3807,25,32,64,201,62,29
52,3025,148,410,138,158,429,440,53,147
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
4993,0,5,0,0,0,0,0,2,0
0,1,0,0,0,0,0,0,0,4999
0,1,0,0,0,0,2,4,0,4993
0,92,12,0,4895,0,0,1,0,0
0,2,0,0,0,0,4998,0,0,0
445,1233,0,0,3180,0,142,0,0,0
0,0,0,0,5000,0,0,0,0,0
