"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
9,0,0,0,1,13,0,0,4977,0
0,0,0,5000,0,0,0,0,0,0
0,0,0,3608,0,0,1392,0,0,0
0,0,18,0,0,0,0,0,4982,0
0,0,0,0,0,0,5000,0,0,0
0,0,0,0,0,5000,0,0,0,0
0,1,9,7,1,21,4919,1,39,2
0,0,2450,0,0,2550,0,0,0,0
0,1,0,0,4972,0,0,0,0,27
0,0,0,4999,0,0,1,0,0,0
0,0,0,0,0,7,4992,0,0,1
0,0,41,0,591,0,0,0,4368,0
1,0,0,0,4998,1,0,0,0,0
0,0,1,0,0,0,0,0,4999,0
0,0,0,0,0,0,4998,0,0,2
8,28,0,8,1,3,1306,1,2,3643
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,4894,0,106,0,0
0,0,5000,0,0,0,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
101,0,0,3,1,1,4319,569,6,0
0,0,0,0,0,5000,0,0,0,0
24,16,3,4652,43,97,83,0,1,81
0,0,5000,0,0,0,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
0,0,4915,0,0,0,0,85,0,0
0,1346,1,0,3636,0,7,3,0,7
0,0,0,5000,0,0,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
