"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,1,0,0,4999,0,0
1,1,1,7,571,4409,3,3,2,2
0,0,0,0,4999,0,0,0,0,1
0,0,0,0,4959,0,0,0,0,41
0,0,0,0,0,0,9,0,4991,0
0,0,0,4438,0,0,0,7,0,555
0,0,0,565,0,0,4435,0,0,0
0,0,0,0,0,0,5000,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,1,0,0,0,30,0,4969,0,0
0,0,0,0,0,0,0,0,0,5000
83,64,21,558,21,207,70,3934,22,20
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,5000,0,0,0
0,0,0,0,1381,0,6,3613,0,0
21,140,135,2953,21,49,373,1127,133,48
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
38,0,100,0,0,0,0,0,4862,0
0,0,0,0,0,0,0,0,0,5000
0,0,5000,0,0,0,0,0,0,0
0,0,0,0,0,0,1,4999,0,0
31,30,190,1476,202,1401,80,22,77,1491
2430,0,0,0,0,0,0,0,2570,0
2373,5,305,39,1,6,2262,6,3,0
0,0,5000,0,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
75,79,215,205,64,4081,58,69,76,78
