"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,86,88,4729,0,0,7,8,82,0
0,0,0,0,0,14,0,0,4986,0
81,0,0,0,0,4840,79,0,0,0
13,1,4400,0,0,16,570,0,0,0
2376,875,41,1,0,1,844,15,841,6
2013,18,2068,14,734,17,41,15,43,37
301,103,761,284,262,2049,104,775,101,260
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,0,0,0,0,5000
0,0,4996,0,0,0,0,4,0,0
4999,0,1,0,0,0,0,0,0,0
2397,915,863,109,46,44,38,325,124,139
9,16,4,4970,0,0,0,1,0,0
0,0,0,5000,0,0,0,0,0,0
0,500,0,0,3981,0,518,0,0,1
7,5,7,544,198,7,7,69,4154,2
4947,3,0,31,0,1,2,2,1,13
0,0,0,1,0,4999,0,0,0,0
0,1,3,4983,0,1,0,12,0,0
0,5000,0,0,0,0,0,0,0,0
1,0,9,0,3586,0,0,5,1374,25
2101,1,2,1,2121,0,0,0,774,0
0,0,0,0,0,5000,0,0,0,0
23,0,611,0,4366,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
117,733,7,34,18,1933,1953,29,90,86
0,0,0,0,1,0,0,261,0,4738
27,26,1314,1,3569,0,0,57,0,6
