"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
0,0,0,861,1,1,2430,0,0,869,0,15,0,0,1,3,2,1,1,0,4,11,5,1,2,296,0,2,117,1,0,0,1,0,9,1,1,11,0,44,109,10,132,3,4,8,0,42,0,1
67,1,1,0,1,0,0,16,0,13,5,1,0,2,1,1,65,2,1,1,1,0,2,0,0,2,65,27,1250,0,0,0,1,0,152,423,1,13,8,2,427,2,10,1,1,1219,0,1214,0,1
1,0,1434,0,1,1,1,0,0,549,1,7,0,2,4,0,1,1,1,0,1,0,0,0,0,1,1,26,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1447,0,1452,0,0,1,61
517,13,9,26,10,0,1,15,0,3,193,558,2,2,180,2,53,23,20,0,1,1,29,3,2,96,22,1,1,2,2,7,0,3,1,1,0,1406,3,1488,18,2,5,2,29,34,1,188,1,24
2,4,0,1,1,37,1,5,0,1,2,18,0,5,1,7,4,2,4,0,1,38,31,1,0,5,1,1,0,0,1,5,2085,0,287,0,0,0,10,1,2,10,1,0,2,2124,5,293,0,1
12,19,4,0,5,0,2032,0,0,3,0,0,0,0,0,3,0,2109,1,0,0,41,0,1,1,0,0,0,3,0,3,0,5,3,0,0,0,1,0,2,2,0,2,5,726,7,8,1,1,0
2,0,7,0,0,15,2,3,0,0,0,0,0,0,0,366,126,45,0,0,975,16,16,0,0,1,15,7,7,0,3,0,336,359,0,0,0,1,59,1,0,0,0,2,4,2602,1,16,13,0
0,37,3,2,749,4,11,0,2,0,0,28,0,44,4,1943,1,1,2,0,0,2,18,0,1,4,53,2,1,0,0,0,0,2,0,85,0,0,8,3,6,3,3,0,1,1958,1,0,1,17
15,1,852,0,2,0,0,33,0,2,886,0,1,0,0,0,121,0,892,0,0,842,2,0,0,2,2,0,11,0,122,6,8,0,0,1,1,0,0,295,4,5,881,0,5,8,0,0,0,0
14,194,0,0,0,0,9,3569,0,26,0,1,0,0,1,2,0,2,8,0,0,59,23,2,0,64,15,0,0,0,0,5,525,0,0,1,0,0,3,0,189,71,3,208,2,1,1,1,1,0
0,10,31,87,9,0,36,84,0,10,618,2,0,1,0,237,1691,3,653,0,0,13,1,1,1,612,12,16,228,0,31,6,4,1,95,2,0,11,8,95,5,10,1,6,241,2,6,7,30,83
