V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.011525579633421268,0.0,0.01536943506064603,0.009372871081277045
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.011525579633421268,0.0,0.0,0.0,0.0,0.018920154970733072,0.006666826207201937
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.01536943506064603,0.0,0.0,0.018920154970733072,0.0,0.0,0.014615785843193674
0.0,0.0,0.0,0.009372871081277045,0.0,0.0,0.006666826207201937,0.0,0.014615785843193674,0.0
