V7,V27,V28
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
29,0,0
0,0,0
0,0,0
1,1,0
0,0,0
13,0,0
0,0,0
0,0,0
0,0,0
8,0,0
0,2,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,4
0,0,0
0,0,0
3490,0,166
0,0,0
0,0,0
0,0,0
222,0,0
0,0,0
0,0,0
0,6,0
0,0,0
0,0,15
0,0,0
0,0,0
0,0,0
0,0,0
0,0,81
0,0,0
0,0,0
0,0,0
0,0,0
3636,30,0
0,0,0
3,0,0
0,0,0
0,0,46
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
