"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
1.90581947492663,0,0,0.345419101555648,0.402253149538455,-1.13290351290336,0,-0.096576421080775,-0.0990316619516645,-0.468091405008541
0,1.16425321177069,-0.279133712599837,0.0348607010271588,0,0,0.161135873591941,0,0,-0.261966928265802
0,-0.279133712599837,2.82108004481235,-0.602403587676519,0,-0.487431565818479,0,-0.843298633343475,-0.275954060659968,-0.607310128193269
0.345419101555648,0.0348607010271588,-0.602403587676519,1.58814796502675,0,-0.598613656540912,-0.0513342868718559,-0.0543659125585558,0,0
0.402253149538455,0,0,0,1.679103246526,0,0,-0.00437603336721541,-0.163940766384194,-1.11846945466087
-1.13290351290336,0,-0.487431565818479,-0.598613656540912,0,2.87370106365238,0,0,-0.389941208122329,-0.534065695163877
0,0.161135873591941,0,-0.0513342868718559,0,0,1.27665888953545,-0.0476519107832036,0.213361048679434,-0.643611639216145
-0.096576421080775,0,-0.843298633343475,-0.0543659125585558,-0.00437603336721541,0,-0.0476519107832036,2.30592189325988,-1.01118554651739,0
-0.0990316619516645,0,-0.275954060659968,0,-0.163940766384194,-0.389941208122329,0.213361048679434,-1.01118554651739,2.13170031231534,0
-0.468091405008541,-0.261966928265802,-0.607310128193269,0,-1.11846945466087,-0.534065695163877,-0.643611639216145,0,0,2.92779188521456
