"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,0,0,0,5000,0,0
5,1,0,4243,542,1,201,4,3,0
4740,0,0,260,0,0,0,0,0,0
0,0,0,0,0,0,11,0,0,4989
44,16,60,57,52,2710,991,1027,20,23
0,0,5000,0,0,0,0,0,0,0
3,0,86,10,4889,1,0,10,0,1
0,0,1,4978,0,2,0,18,0,1
0,5,2,0,0,106,84,2,1,4800
0,0,0,0,27,0,4970,0,0,3
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,1,0,4810,0,92,97
0,0,0,0,0,0,0,4,81,4915
0,0,0,0,0,4912,0,0,0,88
79,1,0,551,0,1,1,73,4294,0
0,0,0,0,0,0,17,4,4979,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,5000,0,0,0,0,0,0
4909,0,0,0,0,91,0,0,0,0
16,16,4,16,2422,2410,108,3,1,4
0,0,5000,0,0,0,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
3,4995,0,0,0,2,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
2,2,82,0,2,2,2,4908,0,0
4281,613,0,65,0,0,1,0,40,0
0,0,0,0,0,5000,0,0,0,0
1476,82,1,75,1420,5,22,0,1385,534
0,0,0,0,0,0,5000,0,0,0
0,0,0,0,0,5000,0,0,0,0
