"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,79,0,4921,0,0,0,0,0
1,0,1,0,4931,29,37,0,1,0
0,0,0,4905,0,0,95,0,0,0
0,0,0,0,0,0,5000,0,0,0
0,1,0,4998,0,0,0,1,0,0
0,0,0,0,0,0,0,5000,0,0
3,0,6,4,8,0,0,0,0,4979
4154,77,13,7,8,31,7,40,67,596
0,0,0,1,0,0,0,0,4999,0
0,0,0,0,0,0,0,0,0,5000
0,1,0,0,2,0,28,73,0,4896
0,0,0,1,0,0,4999,0,0,0
4902,0,3,0,77,0,0,0,4,14
0,0,0,0,0,239,0,0,0,4761
0,0,5,0,0,3660,1306,7,19,3
0,0,0,0,0,0,0,5000,0,0
5000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,5000,0,0,0,0
3,34,28,11,15,7,78,4822,2,0
0,0,0,0,0,4997,0,0,0,3
0,0,5000,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,4984
4863,33,0,2,1,0,94,0,2,5
6,22,74,3402,31,1263,193,7,1,1
5000,0,0,0,0,0,0,0,0,0
4317,28,604,6,8,8,2,4,10,13
0,0,0,0,5000,0,0,0,0,0
4769,0,231,0,0,0,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
