"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
5000,0,0,0,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,0,0,0,5000
53,0,0,4934,0,0,0,4,1,8
0,0,0,245,0,1,4753,1,0,0
5000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
567,0,0,0,0,0,0,0,0,4433
1,0,0,0,0,0,0,0,4396,603
0,0,0,0,0,0,0,0,5000,0
0,1,0,5,0,1,217,0,4772,4
0,0,5000,0,0,0,0,0,0,0
0,0,4733,0,0,0,267,0,0,0
0,0,0,0,0,0,5000,0,0,0
5000,0,0,0,0,0,0,0,0,0
0,0,0,45,21,0,0,2,2427,2505
22,3615,477,5,7,3,14,502,182,173
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,0,5000,0,0,0
0,0,0,0,5000,0,0,0,0,0
2,1,1,1343,2,0,0,3648,3,0
0,0,5000,0,0,0,0,0,0,0
4915,0,0,0,0,0,0,5,80,0
78,212,86,210,64,77,64,4075,66,68
0,0,0,0,1,0,2,4997,0,0
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
0,0,1349,0,0,0,3651,0,0,0
