"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,5000,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
1363,0,4,9,3602,22,0,0,0,0
0,0,0,4999,0,0,0,0,0,1
0,0,0,4999,0,0,0,0,1,0
4988,0,0,0,0,0,0,0,0,12
1631,29,30,89,18,222,582,229,593,1577
0,0,0,0,0,0,0,0,0,5000
0,1,0,4999,0,0,0,0,0,0
4365,92,25,219,220,16,3,11,16,33
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,5000,0,0,0,0,0
0,0,0,4758,1,0,1,239,0,1
0,0,0,5000,0,0,0,0,0,0
0,4743,0,1,1,0,0,0,11,244
0,0,0,5000,0,0,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
4980,13,0,0,0,0,1,1,0,5
0,0,1,4999,0,0,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
2,7,219,0,0,0,0,32,0,4740
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,0,0,0,0,5000
17,0,0,0,0,75,73,4835,0,0
0,0,0,0,2089,2172,739,0,0,0
0,0,0,0,5000,0,0,0,0,0
