"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,0,0,5000,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,4999,0,0,0,1,0
0,0,1,0,0,0,0,0,4999,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,0,0,0,0,5000
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
2495,0,0,0,0,0,0,0,2505,0
0,0,0,0,0,0,5000,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,7,14,0,1,1,0,4974,3
38,4,29,3,17,4,97,6,4,4798
0,0,0,0,5000,0,0,0,0,0
24,20,163,15,67,74,1218,3392,20,7
0,5000,0,0,0,0,0,0,0,0
0,586,0,0,0,0,0,0,4414,0
0,0,0,5000,0,0,0,0,0,0
0,0,0,0,3422,1249,0,0,168,161
1,0,0,0,0,0,0,0,571,4428
0,0,0,0,0,5000,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
19,0,1,4978,0,0,0,0,0,2
26,30,208,197,86,1560,1563,577,546,207
1,0,0,3,0,0,0,4958,38,0
0,0,0,0,0,0,0,5000,0,0
162,23,1248,1331,28,21,9,479,1277,422
