"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
2.15673080248163,0,0,0,0,-0.185028064257894,-0.240244842084675,0.112327001636614,-1.18184292351919,-0.179127252321578
0,1.68066458113644,-0.772374250594279,0,0.0516179344098773,0,-0.429766545713741,0,0,0.076227525013562
0,-0.772374250594279,3.30775361070724,-1.04098823412365,0,0,-1.10819893503622,-0.646625681829063,0,0
0,0,-1.04098823412365,2.21986263584137,0,0,0,0,-0.273297791649425,-0.66602335616557
0,0.0516179344098773,0,0,1.46231902265461,-0.422202695641313,-0.561493137320487,0.15494063611493,0,0
-0.185028064257894,0,0,0,-0.422202695641313,2.33958311343208,-0.556069003559544,0,-0.957944452303648,0
-0.240244842084675,-0.429766545713741,-1.10819893503622,0,-0.561493137320487,-0.556069003559544,3.468106105145,-0.439430208398809,-0.490782950658291,-0.272350293146705
0.112327001636614,0,-0.646625681829063,0,0.15494063611493,0,-0.439430208398809,1.46728674831137,0,0.259388910007637
-1.18184292351919,0,0,-0.273297791649425,0,-0.957944452303648,-0.490782950658291,0,3.28954891238567,-0.51203227912221
-0.179127252321578,0.076227525013562,0,-0.66602335616557,0,0,-0.272350293146705,0.259388910007637,-0.51203227912221,1.86367605622966
