V30,V85,V15
0,0,0
0,0,0
0,0,23
0,0,0
0,0,1181
0,0,0
0,0,1
0,0,0
0,0,0
1,0,0
0,0,1
0,0,2
0,0,0
0,0,0
0,0,0
0,0,1
0,0,0
0,0,0
0,0,0
0,0,0
1,0,1
0,0,0
0,1,0
0,0,1
0,0,0
0,0,1
0,0,0
0,0,0
0,0,1
0,0,0
1,0,0
0,0,0
0,0,0
0,1,0
0,0,0
0,0,0
0,0,0
0,0,0
0,1,1
0,1,1
0,0,0
0,0,0
0,0,0
0,0,0
4,3,1542
0,0,0
0,0,0
0,0,0
0,0,0
0,0,123
0,0,0
0,1,0
0,0,0
0,0,0
0,0,2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,1
0,0,0
0,0,0
0,0,0
1,0,1
0,0,0
0,1,0
0,1,0
0,0,1
0,0,0
0,0,0
1,1,0
0,0,0
0,0,1
0,0,0
0,0,1
0,0,0
0,0,0
0,1,0
0,1,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,1
1,0,0
0,0,0
0,0,0
0,0,0
0,0,1
0,0,0
0,1,0
0,0,0
0,0,0
0,0,0
0,0,751
0,0,0
0,0,0
2,3,1
0,0,0
0,0,0
0,1,0
0,0,1
0,0,0
0,0,0
0,0,1
1,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,1,1
0,1,0
0,0,1
0,0,0
0,1,0
0,1,0
0,1,108
