"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
3,1,52,51,1,50,23,139,1,0,0,0,0,973,43,22,0,1,1,0,0,4,1,2,0,1,3,2695,1,0,133,1,54,5,0,3,0,58,0,0,47,58,1,3,21,119,15,364,47,3
35,3,7,2,828,8,15,107,0,17,2,1,2,2,0,7,2,1,2,4,1,6,33,4,1,5,273,4,2,4,2,2061,17,300,5,1,2,4,11,10,2,4,37,1,13,282,45,27,795,3
39,16,314,0,16,1,327,0,0,0,2,0,1,5,123,0,17,0,842,0,0,1,1,0,0,13,4,0,0,0,0,4,119,4,837,0,1,4,1,1,2287,0,9,1,3,2,0,1,4,0
111,0,0,2093,759,1,2,0,0,0,1,100,0,0,0,2,0,37,0,0,2,115,12,0,0,0,28,0,1,0,0,0,316,0,45,1,0,3,1,750,37,4,0,10,265,0,1,19,2,282
0,0,2550,1,0,0,0,9,0,0,0,0,0,4,0,0,44,1,0,0,55,0,16,1,0,5,2,5,2,1,6,343,874,1,51,3,0,1,4,0,0,1,1,5,48,0,940,0,22,4
1,1,0,244,2,4,0,2,0,4,0,0,0,1,0,0,561,545,0,0,192,3,580,1,0,1,21,1598,0,1,0,0,614,0,10,0,0,0,1,0,1,2,0,0,588,3,4,3,0,12
0,13,25,1,244,0,5,4,0,6,1,0,1,1909,13,32,1,1,2,1,10,0,1,0,0,0,3,7,101,0,2,15,6,253,20,1,0,1,16,2,10,4,2,5,0,0,15,1905,109,253
16,2950,25,2,11,9,401,5,1,3,3,2,0,0,16,17,123,5,140,0,1,136,162,3,2,16,1,2,2,0,20,23,10,19,0,67,2,5,11,6,0,53,3,5,57,0,140,367,20,138
0,1,2,0,3,86,1,3,0,0,6,0,0,0,0,11,27,209,24,0,0,1585,585,0,0,0,76,0,1610,1,0,576,2,0,0,88,0,0,0,1,0,12,29,1,0,1,0,56,3,1
0,21,1,152,2,1,1,130,0,18,0,0,0,4,0,125,9,1,146,0,17,3,5,1,2,4,3,1,2704,0,3,8,374,0,0,0,0,136,0,0,5,0,1053,63,0,0,1,1,1,4
45,2110,2179,0,0,7,0,15,0,0,280,1,0,0,41,43,1,0,2,0,1,0,6,0,0,2,1,0,0,0,104,11,2,1,0,0,0,0,4,7,14,0,102,0,5,0,0,1,0,15
0,58,12,375,2,1,1,4,0,21,2,0,0,3,5,0,17,3,8,1,1076,1,406,1,0,14,11,24,1082,1,1,129,4,46,0,1,0,5,1064,22,2,0,50,8,23,134,3,0,377,2
