"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,34,1620,1,1,0,9,0,3,0,2,574,40,3,0,1,1648,2,4,0,39,3,0,635,1,0,1,0,62,0,7,82,2,0,1,221
6,0,173,1,1,1,0,4,0,0,1,17,0,77,0,1,0,0,0,0,1315,0,0,0,0,1,1,506,0,0,170,0,159,0,1,0,0,25,1294,26,454,2,28,159,26,1,479,23,22,26
106,3,1,3,21,74,2,1,0,1924,2,1,4,1,2,2,1981,2,10,1,3,5,1,4,4,2,6,4,1,3,251,34,112,2,2,81,2,1,34,0,3,11,2,3,2,3,5,4,13,261
5,2,24,7,0,83,84,9,0,0,2,2,0,29,63,2,0,224,1,0,0,0,0,0,0,68,553,534,7,0,0,36,0,0,0,2,0,18,190,1,5,3,0,1,1497,0,1527,3,6,12
1,0,3,2,3,15,0,1,1,1,1,1,0,0,0,12,3,0,2,3,1,2,0,1,0,29,1,15,1,0,0,3,0,0,2,5,0,0,4222,0,1,25,0,0,1,611,2,1,3,25
2,0,9,0,0,2,0,1286,1,2,25,0,0,3,1,0,20,21,26,2,17,1,2,0,2,3,11,0,1,0,1,0,1,10,0,74,0,0,1,1,0,1,1,0,0,0,3,3442,28,0
1,17,0,0,0,2,1986,716,0,1,0,37,0,5,764,2,6,0,46,0,1,0,30,0,0,0,0,2,1,1,0,0,1,1,0,2,2,0,0,100,0,0,0,288,6,6,710,261,5,0
1,0,3,0,156,3,1,2,0,0,2,0,0,0,2,380,2678,1,382,2,0,0,44,0,1,2,1,13,3,0,141,1,6,5,0,7,1,1,154,1,1,3,5,0,0,21,2,1,967,6
2,2,1,3,986,8,0,4,3,2,2,2,2,3,2,1,6,6,6,19,0,0,5,3,0,23,1,17,1,2,2640,6,138,2,5,7,3,3,49,1,2,992,5,14,3,2,2,3,7,4
1,7,15,11,1,1,1,1,0,4,1185,1,1,5,166,8,152,2,0,0,0,2,2,0,1,59,25,3,0,0,1252,66,5,456,1,3,1,3,0,2,3,2,4,3,1240,7,158,62,78,0
5,1,4,2,3237,2,2,4,4,3,1,3,3,8,5,4,2,4,4,167,4,2,2,4,0,429,4,455,5,9,10,5,3,2,49,2,3,3,162,5,3,6,2,6,9,8,3,177,12,151
1,2,118,4,6,118,1,353,4,7,2,3,2,2,51,1,130,5,1,1,2,927,327,0,4,3,16,46,3,3,2,6,6,2,3,17,5,17,5,2616,4,2,1,1,0,1,42,1,121,5
0,4,30,0,24,2,12,1,2,0,2,246,0,237,7,4,27,0,0,1,0,13,645,1,1,16,2,40,2,0,667,1,2,3,4,1,2,0,2,0,244,648,1807,0,8,17,0,3,2,270
0,0,16,0,0,1,11,1,1,0,0,0,0,14,281,0,267,0,3,2,0,17,32,0,1,0,0,0,0,0,0,0,0,3,32,17,0,1942,33,247,33,17,0,13,19,36,1954,1,6,0
1260,0,0,11,66,0,21,1323,0,1,2,0,0,1,0,0,0,0,6,0,1,0,0,0,0,485,1,28,0,0,0,21,7,170,0,27,0,4,1270,0,63,4,3,3,2,0,46,173,1,0
656,0,0,0,0,3,0,1,1,0,0,0,0,2,0,0,0,0,32,0,1819,0,1,0,0,4,1,13,0,0,1,0,1,1,621,0,1,0,0,0,0,0,0,1793,0,0,0,22,0,27
2,0,4,0,2,1691,0,0,1,1,12,2,1,4,0,3,2,0,629,0,1671,1,5,0,1,3,0,2,95,0,0,0,627,36,8,78,0,1,0,2,1,4,1,2,1,83,1,12,2,9
