"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
1,18,108,120,1,6,51,1,2,878,3,3,1,106,7,0,49,35,103,0,15,2,7,0,1,2,0,1,2,0,0,0,44,2350,0,3,0,8,873,15,4,13,13,0,5,19,2,120,1,7
12,83,6,4,0,1,0,602,0,2,1,1,3,0,29,0,30,10,25,0,1559,4,2,0,0,0,83,0,203,1,0,1612,2,2,1,5,0,7,214,224,0,4,69,6,80,72,1,32,6,2
1,0,3,16,1,0,2,0,2,156,0,1150,0,4,17,0,11,4,2,2,1,4,3,1,2,1,1,1,4,6,1,1,33,3335,3,1,1,31,1,4,8,6,10,143,4,2,1,3,15,2
0,0,3,0,0,0,0,0,0,0,1,2,0,0,22,30,1,31,1,0,0,0,1578,0,0,0,3,9,1,0,3,548,0,1594,0,3,0,0,0,0,23,0,0,1,0,0,3,554,589,0
2,0,0,1,123,0,0,0,0,801,104,8,0,4,298,1,297,34,110,0,0,812,1,0,0,0,0,1,0,0,786,38,0,0,0,3,0,0,16,0,765,788,0,0,4,0,2,0,1,0
1,28,1,184,1,0,2,13,0,462,10,0,2,2,5,3,0,0,28,0,0,19,493,0,2,3616,3,4,11,2,1,1,3,1,0,9,1,0,20,9,27,0,0,5,6,0,2,13,6,4
3,0,2646,23,2,0,3,5,0,1,1,2,0,7,984,1,1,1,2,1,2,0,41,1,2,2,3,2,0,4,2,0,2,0,2,3,2,14,151,2,15,3,2,3,0,0,0,1043,1,15
1,0,2,114,16,1,1,2,0,0,10,1,1,12,1,0,103,830,4,0,0,0,2159,1,1,2,4,14,301,1,2,13,2,0,5,3,0,4,0,267,1,814,264,0,2,28,11,0,0,2
0,0,351,0,847,0,0,0,0,0,0,0,0,328,0,0,119,1,2271,1,6,853,1,0,0,1,1,0,2,0,0,51,0,0,0,4,0,19,0,0,3,0,5,112,2,1,0,15,2,4
2,3,5,9,8,3,1,2,1,43,2,772,1,15,3,0,1,1,800,3,37,1,92,1,1,2,4,754,4,2,1,3,0,286,2,3,0,38,2,2,1,2,53,2,2,4,2,1,2021,2
0,14,21,1,2,0,1284,1,0,0,23,173,0,4,65,3,0,2,1,0,73,1,1363,1,0,6,0,0,1313,0,10,0,3,1,526,0,0,1,1,0,0,21,66,1,2,8,7,2,0,0
0,2,0,2,60,0,1,1,0,19,406,0,1,0,4,22,28,18,6,0,1072,0,1,1,1,66,0,1,2,0,0,3,29,1,0,0,0,3,0,0,0,1,0,0,1132,1067,0,1047,3,0
0,27,1283,441,12,1,2,1,0,1,73,0,0,196,0,4,60,5,1333,2,0,1,1,0,0,0,0,1,0,0,0,1,12,1,1363,60,1,3,2,0,2,80,2,0,20,3,1,1,0,4
7,0,114,0,42,2279,4,47,0,104,13,20,0,1,0,46,8,4,2,1,24,4,0,1,0,1,808,8,295,0,2,1,0,0,7,1,0,4,2,838,0,6,0,122,122,6,17,15,24,0
8,59,51,143,1,1,1,2,3,3,0,0,1,48,2,1,23,8,2,1,1,134,2998,1,2,1,1,3,1,1,2,5,10,69,0,1,1,131,1,4,1,0,1133,20,3,5,2,54,55,2
2,64,2,0,151,1,2,53,0,4,10,3227,1,16,0,1,0,3,0,0,0,0,55,1,0,9,0,24,3,0,1,1,1,5,61,10,0,2,10,0,21,61,7,0,3,1,24,1,1157,5
7,2,0,12,0,4,1,4,0,5,0,224,0,0,1688,0,12,34,0,0,1642,13,5,0,0,1,1,617,9,1,2,4,0,0,6,0,0,2,0,620,5,1,32,1,23,1,1,1,19,0
27,1,3,6,29,3,0,9,0,1,1915,0,0,679,1,3,1,5,44,0,3,1,34,2,4,1,82,10,30,4,89,10,2,4,3,2,2,3,3,3,15,1,7,35,5,0,29,2,1876,11
1,0,3,2,30,0,24,469,0,10,2,0,0,510,0,1,13,1,1,2,0,1,28,0,0,0,0,482,0,0,2,1,0,62,0,162,1,0,3,488,1317,1,0,0,0,20,1,0,1,1361
0,7,2,1,7,0,1,0,1,0,2,314,1,0,3,0,1,0,5,1,0,1,2,0,0,2,116,0,1,0,0,2201,1,42,0,1,1,19,1,2114,5,1,89,20,0,0,0,37,0,0
0,8,251,215,2,0,0,0,0,17,15,31,0,8,24,1,1655,2,82,0,4,0,615,0,0,69,5,0,1710,0,0,2,8,1,9,13,0,13,1,3,224,0,1,5,0,0,4,1,0,1
0,0,3463,0,12,0,1,0,1,0,0,65,0,2,0,1,0,467,1,1,2,0,1,0,0,0,0,0,1,0,0,0,2,2,0,473,0,4,0,0,17,0,452,3,0,1,2,1,25,0
0,0,0,0,1,0,0,0,0,0,50,0,1,902,2491,0,1,13,8,0,0,11,137,1,1,0,0,19,0,2,0,4,0,0,0,1,0,0,956,7,46,0,330,2,14,1,0,0,1,0
2,5,9,5,34,10,1,27,5,27,88,6,4,4,639,12,5,4,11,2,6,10,23,5,2,1,238,4,3,6,12,2,4,1,2,224,3,1751,13,0,11,2,1,10,1705,3,5,1,28,24
0,0,0,3,13,0,0,0,0,755,2,0,0,758,36,1,1,1,1,0,100,1,39,1,0,1,2,1,726,0,0,0,0,41,2,0,0,0,5,308,1,0,2082,1,111,0,2,0,0,5
