"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
3,0,1,0,6,1280,0,0,0,55,64,3,0,1,0,1251,13,0,467,1,0,476,1,0,0,1,1231,0,0,1,0,4,0,4,1,0,1,0,0,1,0,1,1,9,51,1,0,1,1,69
20,418,5,5,154,0,0,0,0,0,1,30,2,22,0,5,0,30,7,1,0,1,2,1,0,57,0,2,60,0,0,157,413,0,3078,148,1,0,0,162,15,4,5,19,3,2,1,162,6,1
0,246,0,0,0,1,1859,3,0,1,2003,1,0,1,0,0,9,0,0,0,0,0,0,0,0,49,0,4,0,0,1,0,2,0,4,1,0,3,703,4,3,0,0,0,16,1,1,43,0,41
1,1,1019,9,0,19,0,0,0,2,0,2689,0,45,1,1,0,2,44,1,1008,0,1,0,2,0,0,1,0,0,1,6,0,0,0,2,0,0,0,2,4,1,0,1,0,127,0,0,0,10
2,0,0,1,1133,16,4,3,0,4,127,0,0,16,1,0,7,378,1078,0,2,1067,1,2,1,0,0,1070,4,0,1,3,0,2,4,0,2,1,0,23,1,3,1,11,18,5,7,0,0,1
83,1529,533,1,9,73,527,0,0,94,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,73,0,562,0,0,1472,1,3,0,1,0,0,0,1,0,0,0,0,0,8,26,0,0,1
0,2,2,11,1383,7,0,25,0,0,26,1,0,3,0,1,74,27,1,1,0,0,1,0,0,0,6,26,0,0,1,79,4,1,2,478,0,3,1,0,62,0,0,0,1376,6,1378,1,2,9
2,21,1,1,65,9,3,1,0,1,1,0,0,5,2,48,3,0,0,0,0,1215,8,0,0,2,1,23,1,1,0,3410,21,23,1,65,1,1,15,2,1,2,8,2,18,3,4,0,0,9
1,7,19,408,55,58,18,58,4,69,3,2,1,2,2,156,61,7,6,4,0,5,2894,6,1,51,9,15,2,4,8,6,24,404,350,2,4,2,10,4,60,15,1,2,8,12,5,5,149,1
0,2,27,3,3,10,0,0,0,0,0,0,0,3,1,6,1,1,1,0,1159,1,1,0,0,1,0,431,0,0,0,0,0,2,0,3144,0,2,20,0,0,2,2,2,158,0,14,1,1,1
0,1,0,2,12,13,0,4,0,0,0,11,0,31,0,2,25,11,0,1,79,1,6,0,0,1,559,15,5,0,1453,0,558,1,9,1,0,0,1,201,577,0,33,12,0,564,202,1,0,608
1,0,526,203,1,3,0,0,0,0,1,1,0,2,0,0,6,4,7,0,0,2,556,0,0,1,0,1,0,1,0,1,1,0,575,0,0,0,0,2,1,0,1,3,10,1539,1,1549,1,0
13,19,15,3,0,0,1,1,1,0,1,1,0,2332,1,2,2,47,0,0,879,6,1,0,0,1,2,0,10,0,111,2,5,40,0,1,0,0,0,1,13,30,0,5,0,819,300,0,319,16
0,0,1,1,503,1280,1,1,0,1375,24,0,0,3,1,6,1,0,0,1,0,0,7,0,0,0,179,1,0,0,0,0,7,0,25,67,0,165,0,1,1,0,0,0,0,0,1334,1,1,13
100,1,1,0,25,287,0,0,1,0,0,0,1,0,1,4,3,0,0,0,2061,0,101,0,0,3,0,31,16,0,0,0,0,1,813,0,0,0,0,717,807,1,0,18,0,2,0,1,0,4
168,477,0,0,1,3,1,1,1,0,59,0,0,2,0,6,7,12,1,0,9,3,8,0,1,0,5,10,5,0,464,0,0,3617,5,0,0,1,0,4,2,0,0,57,65,1,2,0,1,1
1,1,0,0,0,0,4,2,0,1,2,0,0,6,0,0,6,1,978,0,0,0,0,1,1,1,894,1,3,2,381,1,0,1,1,0,0,0,1,3,5,3,6,0,118,2,3,0,0,2570
5,560,57,10,23,9,3,10,1,1,16,0,0,33,1496,211,9,59,1,2,2,1,4,1,0,28,3,3,2,0,582,1,78,3,4,1,2,11,84,35,25,10,2,37,5,11,1,1555,0,3
0,0,1,5,0,0,1,205,0,1,565,2,0,1650,225,26,0,0,0,0,0,6,613,0,0,0,2,37,0,0,0,0,0,3,0,0,0,4,0,0,2,2,3,1,1,1,0,0,0,1644
0,1450,24,1,69,0,71,5,0,1,0,10,1,0,0,7,0,0,4,0,0,0,0,0,0,209,9,0,1,0,0,3,0,1,1,3,0,10,206,1,0,67,1,1,0,1,1444,1,1393,5
