"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
25,3208,419,1163,11,0,16,0,0,158
0,0,5000,0,0,0,0,0,0,0
4910,0,0,0,0,0,90,0,0,0
0,0,0,0,0,0,5000,0,0,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,5000,0,0,0,0
0,0,5000,0,0,0,0,0,0,0
0,4675,2,256,9,27,6,1,5,19
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,5000,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,4999,0,1,0,0,0
0,0,0,0,0,0,0,0,0,5000
2468,0,0,0,0,2514,0,0,18,0
4919,0,0,0,81,0,0,0,0,0
5,0,0,0,0,0,4995,0,0,0
0,0,0,0,0,5000,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
0,0,222,0,4778,0,0,0,0,0
128,798,2386,311,119,43,136,903,47,129
0,5000,0,0,0,0,0,0,0,0
0,0,3,0,0,0,0,4997,0,0
0,0,0,0,0,0,5000,0,0,0
0,0,5000,0,0,0,0,0,0,0
0,233,0,4767,0,0,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
