"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,5000,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
3,38,0,0,29,8,0,1,1,4920
5000,0,0,0,0,0,0,0,0,0
0,4389,0,0,0,0,0,0,0,611
5000,0,0,0,0,0,0,0,0,0
0,0,0,4981,0,19,0,0,0,0
0,240,4,0,0,0,3,1,38,4714
0,4986,1,1,0,0,0,0,0,12
0,0,0,0,0,0,0,5000,0,0
1312,3,10,5,29,2,5,0,3629,5
0,0,0,0,0,0,4966,1,33,0
0,0,0,5000,0,0,0,0,0,0
534,36,10,3,80,178,4055,12,69,23
1503,67,78,1453,67,63,32,81,199,1457
0,0,4958,42,0,0,0,0,0,0
25,912,13,341,11,7,2341,356,879,115
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,35,4965,0,0,0
0,5000,0,0,0,0,0,0,0,0
18,0,0,0,0,0,4982,0,0,0
0,0,0,7,595,6,0,0,87,4305
5000,0,0,0,0,0,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
0,16,0,0,2,2,1,0,7,4972
0,5000,0,0,0,0,0,0,0,0
9,17,1505,80,4,214,1564,1498,14,95
0,0,0,84,0,207,30,1,4678,0
0,0,0,0,0,0,0,0,0,5000
0,5000,0,0,0,0,0,0,0,0
