"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,5000,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
4758,1,2,228,11,0,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
5000,0,0,0,0,0,0,0,0,0
0,0,0,0,24,0,0,0,0,4976
12,64,9,14,4069,3,613,202,7,7
0,0,0,0,0,5000,0,0,0,0
0,0,5000,0,0,0,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,5000,0,0,0,0,0,0,0
0,8,5,212,83,0,2,4474,216,0
0,0,0,5000,0,0,0,0,0,0
0,0,5000,0,0,0,0,0,0,0
332,45,51,347,329,115,135,2421,912,313
1,4981,7,1,0,6,4,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,3625,0,1375,0,0,0
0,0,5000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,0,0,5000,0,0
0,5000,0,0,0,0,0,0,0,0
71,1,226,12,7,1,4468,3,211,0
0,0,0,5000,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,0,0,0,0,5000
