"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,0,0,5000,0,0,0
0,0,0,2,0,4998,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
1352,0,0,3626,22,0,0,0,0,0
0,0,4963,36,0,1,0,0,0,0
5,4995,0,0,0,0,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
1,0,0,0,0,9,0,0,4990,0
0,0,4999,0,0,0,1,0,0,0
5000,0,0,0,0,0,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
0,0,253,0,0,0,0,0,0,4747
230,4765,2,0,0,0,0,0,1,2
0,2,4750,0,247,0,1,0,0,0
0,0,0,0,0,0,0,5000,0,0
4997,0,0,1,1,1,0,0,0,0
4382,5,1,0,1,1,19,1,2,588
5000,0,0,0,0,0,0,0,0,0
0,0,0,23,0,8,6,4963,0,0
0,0,0,4999,1,0,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,0,0,0,5000
15,11,0,4824,4,7,39,1,11,88
5000,0,0,0,0,0,0,0,0,0
3558,1383,34,0,4,0,21,0,0,0
0,0,0,0,0,0,0,5000,0,0
5000,0,0,0,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
