"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,0,0,0,5000,0,0
3553,15,8,10,1354,9,7,10,9,25
5000,0,0,0,0,0,0,0,0,0
4893,0,4,0,0,98,0,5,0,0
0,0,0,5000,0,0,0,0,0,0
33,0,0,0,0,13,0,4954,0,0
0,0,5000,0,0,0,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
5000,0,0,0,0,0,0,0,0,0
0,0,0,1319,0,3681,0,0,0,0
4419,581,0,0,0,0,0,0,0,0
0,3584,7,0,1212,164,2,18,12,1
0,0,0,0,5000,0,0,0,0,0
11,0,14,7,4896,1,1,30,2,38
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
0,0,5000,0,0,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,4994,6,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
0,0,5000,0,0,0,0,0,0,0
4964,0,1,0,0,12,2,17,2,2
0,0,0,5000,0,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
4999,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,5000,0,0
0,0,5000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
