"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
6,4994,0,0,0,0,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,1,1287,0,3644,14,0,52,1,1
0,0,0,0,4755,245,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,8,0,1,2,227,2,89,4664,7
0,0,0,0,5000,0,0,0,0,0
0,0,0,4999,1,0,0,0,0,0
0,548,0,11,0,3905,2,1,533,0
0,1,7,10,13,93,2,7,4867,0
0,0,0,442,0,62,1168,0,3328,0
1,0,0,39,1,0,6,0,80,4873
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,0,0,0,0,5000
4984,0,15,0,0,1,0,0,0,0
4332,36,5,0,0,60,0,0,567,0
198,204,81,1552,76,185,549,70,1550,535
1,10,0,0,0,4400,0,588,0,1
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,0,0,0,5000,0
0,0,31,592,0,0,0,3,0,4374
15,2303,78,1,113,118,43,2314,1,14
0,0,0,0,0,0,0,236,4764,0
0,0,0,0,0,5000,0,0,0,0
3,2,3483,3,174,2,5,52,1263,13
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,5000,0,0,0,0,0,0
2111,15,109,315,19,18,2252,40,16,105
0,0,0,0,0,0,0,0,5000,0
