"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,0,0,5000,0,0,0
5000,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,4999,0,0
5000,0,0,0,0,0,0,0,0,0
63,69,2925,61,363,143,54,1103,170,49
0,0,0,0,0,0,0,4988,12,0
4997,0,0,0,0,0,0,0,0,3
16,1,4891,1,1,76,0,2,10,2
0,0,0,2941,1023,0,0,0,0,1036
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,5000,0,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
3662,0,0,0,0,0,0,0,1338,0
22,3639,0,1,1337,0,0,0,0,1
45,142,419,3010,1098,61,148,65,5,7
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,6,4994,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
0,0,38,235,0,4178,6,0,543,0
0,5000,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,4994,0,0
5000,0,0,0,0,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
2,0,0,0,0,4998,0,0,0,0
0,0,0,0,0,4999,1,0,0,0
0,0,0,0,0,5000,0,0,0,0
4663,250,0,0,87,0,0,0,0,0
162,8,1,415,69,4,158,3282,458,443
