"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,0,0,0,0,0,5000
0,0,4997,0,0,0,0,0,0,3
0,0,0,0,0,0,0,4998,0,2
0,0,0,0,0,0,5000,0,0,0
6,1,15,311,0,2153,849,2,815,848
5000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
0,4902,0,0,90,0,0,8,0,0
0,0,0,4901,0,99,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
0,2461,0,123,0,1,0,2415,0,0
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,29,0,0,4971,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,0,0,4999,0,0,0,1,0,0
14,4,244,3,2,89,37,33,4559,15
4999,0,0,0,0,0,1,0,0,0
0,0,0,4451,0,0,0,0,0,549
0,1,0,4996,0,0,0,3,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,0,5000,0,0
152,3203,416,0,1193,2,14,5,12,3
0,0,0,0,0,9,0,4991,0,0
0,3,0,3629,1368,0,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,0,0,5000,0,0
