"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,5000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,290,4710
3685,0,0,8,0,1307,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
1,1,0,4,0,0,0,4994,0,0
0,9,74,0,4907,0,10,0,0,0
0,0,0,0,0,0,0,0,0,5000
0,0,1,0,0,0,0,0,0,4999
195,37,29,74,26,28,568,32,3980,31
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,4918,80,0,1,1
0,0,0,0,0,0,0,0,0,5000
0,0,0,2,0,0,0,0,4998,0
0,0,0,0,4996,0,0,0,4,0
0,0,0,0,0,5000,0,0,0,0
2,2,13,79,0,0,4879,12,2,11
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,2804,1048,0,0,0,0,1017,125,6
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
0,3,1376,0,0,0,0,0,0,3621
0,0,0,2500,0,0,2500,0,0,0
0,0,0,5000,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,0,0,0,0,5000
547,24,1,0,7,0,4394,0,6,21
0,0,0,0,0,0,0,0,5000,0
