"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,0,5000,0,0
434,408,446,400,453,1165,448,359,434,453
0,0,0,0,0,4908,0,92,0,0
0,0,4,2,3,4982,0,8,0,1
191,155,163,171,169,3450,165,172,178,186
0,0,5000,0,0,0,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
0,4974,0,0,0,25,0,1,0,0
410,444,416,453,432,1116,429,439,448,413
0,0,0,0,0,0,0,4897,103,0
0,0,5000,0,0,0,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
291,320,330,328,319,2237,275,301,305,294
479,516,495,485,506,522,536,488,482,491
482,533,498,488,526,492,504,496,468,513
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
501,516,517,505,503,497,517,511,462,471
511,487,514,493,488,514,500,494,506,493
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
459,483,540,538,526,481,485,499,491,498
419,404,428,421,458,1131,394,458,450,437
505,500,536,508,497,478,494,468,530,484
0,0,0,0,5000,0,0,0,0,0
75,57,3093,55,50,373,51,1133,63,50
0,0,0,0,0,5000,0,0,0,0
