"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
3.35970714498921,-0.840987159439328,-0.234538994910054,-0.0402487715392332,-0.405522811206203,-0.239289496881738,0,-1.73612344996072,0,-0.29804007111531
-0.840987159439328,1.59003810985981,0,0,0.169244126780052,-0.320297375536179,0,0,0,0.0304337175168946
-0.234538994910054,0,2.22064738760228,-0.254408201524129,-0.722639568730848,-0.077308011541146,-0.758147533434667,-0.0798982309654899,0,-0.127249520610005
-0.0402487715392332,0,-0.254408201524129,1.73816371135321,-0.0529289031534591,0,-0.472974784243758,-0.450005603619593,0,-0.251379301030795
-0.405522811206203,0.169244126780052,-0.722639568730848,-0.0529289031534591,1.56398716047211,0,0,-0.057556230938636,0,0.301046351748335
-0.239289496881738,-0.320297375536179,-0.077308011541146,0,0,1.94216146542216,-0.886077093445276,0,-0.0543623072374275,-0.217589587431298
0,0,-0.758147533434667,-0.472974784243758,0,-0.886077093445276,2.26657842739956,0.032126317012687,0,0
-1.73612344996072,0,-0.0798982309654899,-0.450005603619593,-0.057556230938636,0,0.032126317012687,2.88942078142772,-0.579265373865832,0
0,0,0,0,0,-0.0543623072374275,0,-0.579265373865832,1.29774680648543,-0.0466638276635343
-0.29804007111531,0.0304337175168946,-0.127249520610005,-0.251379301030795,0.301046351748335,-0.217589587431298,0,0,-0.0466638276635343,1.30154745891221
