"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,0,0,5000,0,0,0
0,5000,0,0,0,0,0,0,0,0
1,1,5,1,0,773,2176,1,2042,0
8,13,990,51,4,57,1025,26,41,2785
0,0,0,0,0,4968,32,0,0,0
0,0,0,5000,0,0,0,0,0,0
2,1,5,2,2,7,4976,2,0,3
0,5000,0,0,0,0,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
591,34,5,188,2,7,4128,4,27,14
0,0,0,0,0,0,0,0,5000,0
0,4998,1,0,0,0,0,0,0,1
0,3,3703,5,0,0,1,1288,0,0
0,0,0,0,4909,85,0,0,3,3
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,5000,0,0,0,0,0
0,4915,0,0,0,0,0,0,0,85
0,0,0,5000,0,0,0,0,0,0
598,0,0,4401,0,1,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,4998,0,1,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
5000,0,0,0,0,0,0,0,0,0
19,243,8,4347,4,69,22,75,8,205
1,0,0,0,0,1,82,0,4916,0
0,4936,34,0,0,0,0,30,0,0
