"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,4995,0,1,4,0,0,0,0,0
564,14,11,10,2,11,4259,77,26,26
31,0,4953,2,0,0,8,2,3,1
2143,15,18,2176,306,17,287,18,13,7
1248,154,1179,444,20,72,1221,179,56,427
0,0,32,0,0,0,1,1,0,4966
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,439,1202,0,3359,0
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
0,2,4974,0,0,0,0,11,12,1
2066,777,5,18,9,30,34,1,2059,1
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,6,17,0,4967,0,10
293,2015,16,32,271,7,2,2069,15,280
1,1,0,1,4975,4,0,4,1,13
0,0,1,0,0,0,0,0,4999,0
158,21,2944,160,48,140,1070,145,170,144
484,175,62,60,174,196,21,74,72,3682
0,2505,0,0,19,2476,0,0,0,0
0,0,0,3671,0,0,1314,0,0,15
204,4041,7,9,555,7,5,12,88,72
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,4990,0,0,10,0,0
3,1,0,1,62,2,0,1354,3577,0
161,8,58,1149,7,26,424,7,4,3156
7,14,25,85,3,26,6,78,4741,15
