"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,5000,0,0,0,0,0
1,0,0,2482,18,4,2361,2,132,0
0,0,0,0,619,0,0,4381,0,0
0,0,0,42,4958,0,0,0,0,0
110,6,2193,14,13,51,17,43,2260,293
0,0,0,0,0,0,5000,0,0,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,0,0,4750,250,0
555,0,0,0,4416,0,0,27,1,1
0,5000,0,0,0,0,0,0,0,0
4227,81,25,75,2,12,9,3,562,4
0,0,0,0,2,4986,12,0,0,0
0,0,0,0,0,6,4406,588,0,0
0,0,0,4995,0,0,0,0,5,0
0,103,0,4897,0,0,0,0,0,0
80,10,5,9,5,16,92,83,78,4622
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,0,0,0,5000,0
1,0,0,0,4,0,1,3659,1334,1
75,0,0,0,1285,0,0,25,0,3615
3,0,0,0,0,566,76,4354,0,1
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,0,5000,0,0
0,5000,0,0,0,0,0,0,0,0
31,473,52,3314,437,151,66,9,438,29
5000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4382,618,0
0,0,4363,0,0,0,637,0,0,0
