"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
242,4741,1,2,0,1,2,0,0,11
0,0,0,0,0,0,0,5000,0,0
34,4,41,0,4918,0,1,0,1,1
0,0,0,0,0,5000,0,0,0,0
0,2,4995,1,2,0,0,0,0,0
0,4872,34,2,0,1,2,0,0,89
80,0,0,0,2,2,4916,0,0,0
29,28,15,4901,6,16,2,1,2,0
0,0,0,1,0,0,0,111,0,4888
0,0,0,0,0,4999,0,0,1,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
36,37,0,0,0,96,4830,0,1,0
0,0,0,0,0,0,0,0,0,5000
1392,0,0,0,0,0,0,0,3608,0
0,0,0,4985,15,0,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
0,1,2,2363,4,3,319,6,2302,0
0,0,0,0,0,2,0,0,2502,2496
1,0,2,3,36,5,4502,223,227,1
0,0,1,0,0,6,0,4988,4,1
0,0,13,0,0,4986,0,0,1,0
0,0,0,0,0,0,0,5000,0,0
27,546,187,8,1,3,83,4040,77,28
0,0,0,0,0,0,5000,0,0,0
0,0,0,0,0,0,0,0,0,5000
0,0,8,0,4992,0,0,0,0,0
35,10,700,5,2137,16,15,38,2037,7
