"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
8,532,3,182,4,1390,12,1433,13,1423
0,0,0,0,0,0,0,0,5000,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
1,0,0,0,0,0,0,12,4987,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
6,506,63,11,6,172,189,181,71,3795
0,4990,0,0,0,0,10,0,0,0
0,0,0,0,0,5000,0,0,0,0
3807,512,532,8,77,0,0,3,60,1
4726,0,33,13,0,0,12,1,215,0
3188,1153,25,0,0,185,0,0,1,448
0,0,0,0,0,0,0,0,5000,0
0,0,29,4960,7,0,4,0,0,0
0,0,5000,0,0,0,0,0,0,0
0,5,0,1,0,0,0,0,0,4994
2510,0,2490,0,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
18,3403,60,4,21,26,9,1266,175,18
0,0,0,0,0,0,1,0,4999,0
33,0,2,3,0,2,11,4945,2,2
1,4956,0,30,0,0,0,10,1,2
4,267,16,271,2029,98,2003,26,269,17
4998,0,2,0,0,0,0,0,0,0
7,1,14,66,1,30,1322,3558,1,0
0,0,0,0,0,0,0,0,5000,0
0,5,0,0,0,0,247,4748,0,0
4,2774,1023,8,1,12,1065,50,12,51
597,4403,0,0,0,0,0,0,0,0
