"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
5,9,15,7,241,103,2075,276,2168,101
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,609,0,0,4391,0,0
3,12,6,4851,3,79,15,20,11,0
84,4916,0,0,0,0,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
4745,0,0,4,0,0,0,0,250,1
0,199,70,0,2,2,6,4172,4,545
1,1311,0,3688,0,0,0,0,0,0
0,2,0,4998,0,0,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,5000,0,0,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
1937,3,94,748,1,249,0,1930,9,29
0,0,1,0,0,0,2483,0,2516,0
56,33,196,1,0,2,1,4133,578,0
0,0,0,0,0,0,0,4996,4,0
0,17,24,4695,0,16,246,0,2,0
0,0,0,0,0,5000,0,0,0,0
2,0,42,551,1,21,3,13,28,4339
0,0,0,0,0,0,0,0,5000,0
252,0,0,1,4742,1,1,0,2,1
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
0,0,15,0,0,0,3,2539,2443,0
0,0,0,0,92,0,0,0,4907,1
0,0,0,0,5000,0,0,0,0,0
3681,1319,0,0,0,0,0,0,0,0
