"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,588,0,4412,0,0,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
0,1333,0,0,0,0,3,3664,0,0
0,0,573,0,0,4427,0,0,0,0
0,4919,0,0,0,0,0,81,0,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,5000,0,0,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
1,0,4964,0,0,0,1,33,0,1
0,0,0,0,0,0,1,0,0,4999
1,0,4986,0,0,0,0,0,13,0
0,0,0,0,5000,0,0,0,0,0
0,3,0,4997,0,0,0,0,0,0
1998,84,302,117,102,106,119,1951,111,110
5000,0,0,0,0,0,0,0,0,0
0,2,0,4998,0,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,3313,1230,0,0,0,2,0,455
0,6,0,11,1,5,0,2,4966,9
4995,0,0,0,0,5,0,0,0,0
258,107,93,116,98,89,1895,292,1956,96
0,86,0,0,0,0,0,4914,0,0
0,0,0,0,0,0,5000,0,0,0
0,1,0,0,0,0,0,4999,0,0
0,4633,0,1,0,228,1,113,24,0
47,3447,7,7,10,8,1244,55,7,168
80,35,4461,7,13,16,73,12,262,41
0,5000,0,0,0,0,0,0,0,0
0,0,5000,0,0,0,0,0,0,0
