"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,4999,0,0,1,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,5000,0,0,0,0,0
0,4,20,3,1,4960,1,4,6,1
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
404,423,442,433,432,426,405,444,1166,425
0,0,5000,0,0,0,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,0,5000,0,0,0,0,0,0,0
490,527,521,473,494,506,496,471,535,487
0,0,0,0,5000,0,0,0,0,0
312,339,903,329,356,876,308,306,908,363
4985,1,0,0,3,0,7,4,0,0
0,4962,0,0,0,0,0,0,0,38
0,0,96,0,0,4679,0,0,225,0
15,18,4660,15,10,237,12,7,12,14
435,419,418,416,417,391,425,446,1180,453
0,0,5000,0,0,0,0,0,0,0
486,455,504,489,503,535,527,494,492,515
347,329,862,338,322,889,346,343,891,333
0,0,0,0,0,5000,0,0,0,0
1324,0,22,0,0,3654,0,0,0,0
287,278,2232,352,311,326,318,291,306,299
0,0,4992,0,0,8,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
0,0,0,0,0,0,0,86,0,4914
278,298,757,276,246,2044,273,287,275,266
0,0,0,0,0,5000,0,0,0,0
