"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,5000,0,0,0,0,0,0,0,0
43,1062,21,1010,9,2750,18,47,21,19
0,0,0,0,0,0,5000,0,0,0
76,6,84,11,4821,0,0,0,2,0
0,0,0,4963,0,37,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
208,1,7,2,220,225,4327,3,0,7
11,0,1,0,0,0,0,4973,15,0
0,0,0,0,0,0,0,0,0,5000
10,0,247,0,0,0,0,0,4743,0
0,0,0,0,1,0,0,0,4999,0
0,0,93,0,0,0,4907,0,0,0
1,1,3,6,5,70,1,4658,1,254
1,3,0,2,20,3314,437,1,3,1219
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,0,0,0,5000
4992,0,0,0,5,1,1,0,0,1
0,36,0,0,8,0,4956,0,0,0
437,2,1,3,5,26,3331,1,1188,6
5000,0,0,0,0,0,0,0,0,0
0,4744,0,0,0,0,255,0,1,0
0,33,550,540,1,0,31,3805,12,28
2,882,2343,872,5,5,2,0,41,848
0,5000,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,4997,0
21,4751,0,0,0,228,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
14,213,5,186,8,4317,75,76,27,79
0,0,0,0,0,0,0,0,0,5000
95,0,0,0,89,0,4,0,4812,0
