"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50"
1.33794161485554,-0.00234417175113274,0,-0.0100317077061566,0,-0.0516681439228292,0,-0.217954450156474,0,-0.0805841416688525,-0.219083044581978,0,0,0,0,0,0.00751728522068219,-0.00402587665963454,-0.182324057066953,0.00491481766302363,0,0,0,0.0867580114993644,0,0,0,0,0,-0.138172745834711,0,0,-0.137280251605575,-0.0163735545285299,0,-0.0154217545285377,-0.0199133638298173,0,0,0.065089558416512,0.125120283040132,0,0,-0.0109954607466154,0.117353720256734,0,-0.176237854285213,-0.156503173407351,0.13031737301616,0
-0.00234417175113274,1.3989641446075,0,-0.0369433578843531,0.118242573819588,0,-0.22881780894616,0,0,-0.124319571540427,-0.194553524632911,0,0,0,0,0,0,-0.246243303072503,0.222074354531124,0,0,-0.0159502909955182,-0.14058360709212,0,0,0,0,0,0,-0.0669441696749429,-0.071250641997593,0,0,0,0,0,-0.275424777186968,0,0.178478708434989,0,0,-0.0964042601642947,0,-0.0378751269385479,-0.064174841228962,0,0,0,0,0
0,0,1.54851690440812,0,0,-0.0623349087160387,0,0,-0.226490872802766,0,-0.267441096726682,0,0.016461110264373,0.0535519183722741,0,0,0,0,0,0,0,-0.0566723414574587,0,0,-0.0171880905122824,0.131926785308747,0,0,-0.141853691393066,0.0489266823360014,0,-0.0531445235689219,0,-0.180860731416697,0,0.0690217421108865,0,0,0,0,-0.222100984911841,0.00672989040057043,-0.43474021047121,0,0,0,-0.173148886685967,0,0,0
-0.0100317077061566,-0.0369433578843531,0,1.19688160910278,0,0,0,0,0.131218227980664,0,0,0,-0.121614920508376,0,-0.0645319388259193,0,0,0,0.0304206226280675,0,0,0,0,-0.204496847951105,0,0,-0.0565740971700429,0,0,0,0,-0.0607810748309503,0,-0.083998845375125,0,-0.0324594133030996,0,0,0,0,-0.174063619456704,0,0,0,-0.0796637050078157,0,0,-0.0797205411324678,0.254231876551798,0
0,0.118242573819588,0,0,1.50565472363431,0,0.012456845092891,0,-0.0245638796209779,-0.0343014684364482,0,0,-0.0629476603198274,0.0399535847318304,0,-0.000671670638943708,0,0,0,-0.133065048053117,0.0427896726365739,0,0,-0.383766855924994,0,0,0,-0.168465390981165,0,-0.0174912136625433,0,-0.244015795618055,0.000136986590826663,0,0,0,-0.236989039384325,0,-0.199659589137869,0,0,0,0,0.184239709855515,0,0,0.18100997088061,0,-0.138172213465884,0
-0.0516681439228292,0,-0.0623349087160387,0,0,1.30083164403602,0,0,-0.175301125525367,0,0,-0.043819321026989,0.187954247932527,0.0702516156596041,-0.0503393498169357,0,0,-0.185450595268616,-0.114664015813816,-0.0942759550413176,-0.0306910670998222,0,0,0,-0.0423311415342614,-0.0159991096451691,0,0,0,0,0,0,-0.177696423078755,-0.110595578778142,-0.114996432471267,-0.0568604859136273,-0.0753494038404456,-0.00121804035967798,0,-0.0409248766424961,0,0.071424015856169,0.0301055926782458,0,0,0,0,0,-0.00706571291627654,-0.134660851431403
0,-0.22881780894616,0,0,0.012456845092891,0,1.31326272798292,0,0,0,0.0649618346407205,0,0,0,-0.371050616277783,0,0,0,0,-0.116276368125712,0,0,0,0,0,0,0,0,0.00674587479170368,-0.215166863830468,0.00536332288482623,0,0.0689239244374702,-0.0747669066602825,0,0.139896748271109,0,0,0,0,-0.0137499148008798,0.122970362917883,0.0282487127033404,-0.0380353400609098,-0.0358564229231891,0,-0.101636499447268,0,0.00943891243616355,0
-0.217954450156474,0,0,0,0,0,0,1.32210268524344,0,-0.0554982739556831,-0.0270825613549765,0,0.0384094886448084,-0.158424637777944,0,0,0,-0.00312207991903141,-0.0226579358682525,0,0,0,0,0,-0.0672830940191416,0,-0.0633862125046479,0,0,-0.249365741704392,0,-0.0263638558373417,0,0,0,0,-0.161365216270891,0,0,0,0,0,0,0.146511537494761,0.0193542861254529,0.0969116057843098,-0.218241592942545,-0.0407810331481807,0,0.138740925664011
0,0,-0.226490872802766,0.131218227980664,-0.0245638796209779,-0.175301125525367,0,0,1.39960241034282,0,0,-0.0741875828475136,0,0,0,0,0,0,-0.0204958259836532,-0.0724445711384702,0,-0.125973025242873,-0.114448928879429,-0.22070975312498,0,-0.0726320896923379,0,-0.0698813058093136,0,0,0,0.00897254449699577,0.0276748038696974,-0.0650479847771473,0,0,-0.310263359207565,0,-0.0235843715619398,0,-0.004389592793462,0,0,-0.056609320173062,0.0892042129195188,0,0,0,0,0
-0.0805841416688525,-0.124319571540427,0,0,-0.0343014684364482,0,0,-0.0554982739556831,0,1.54025018773367,0,0,-0.248389818086436,0,0,0,0,-0.0805056914608336,-0.0518333444597296,0,0,-0.295817198474731,0,-0.122608377246618,-0.143677539273366,0,0,-0.015841438542279,0,-0.218188295206902,0,0,0,0,0,-0.209096352447385,0,-0.0766921621048352,0,0,-0.0416898369403516,0.0647316812713275,0,0,0,0,0.134824302132731,0,0,0
