"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
166,7,17,9,29,43,3139,49,1120,421
24,1,0,1304,1,3645,6,0,2,17
113,113,120,2118,304,801,289,280,104,758
59,4,1335,3,1,1269,464,82,480,1303
0,9,183,3422,67,2,2,0,0,1315
8,14,84,90,21,34,13,4722,8,6
28,2,2,2,1,6,5,4942,5,7
99,30,267,102,1897,231,1827,268,243,36
30,17,21,1210,60,3305,165,14,5,173
134,1050,387,394,1025,55,1021,143,388,403
4029,12,30,20,4,6,232,71,571,25
24,9,5,16,2,6,0,1,15,4922
0,0,3507,2,1305,0,184,0,0,2
3592,0,66,0,67,1241,13,20,0,1
3,0,3,4308,2,1,2,30,76,575
102,2073,278,15,105,302,17,22,40,2046
3,0,108,3,42,2429,0,4,2411,0
879,2475,39,122,120,336,48,323,336,322
141,433,2959,30,159,22,21,56,1046,133
51,179,50,52,50,490,57,487,3395,189
0,1,4,32,1,23,0,4926,3,10
64,155,157,3157,56,45,64,59,59,1184
1,1,1,2,2,0,2,4883,103,5
719,81,746,101,252,1959,245,97,102,698
1,89,12,0,1,1,91,5,1,4799
14,16,24,24,25,1189,452,3173,23,60
3793,517,75,8,24,166,9,187,22,199
1,0,18,2499,2461,2,16,0,0,3
6,4,1065,2967,17,6,128,402,398,7
203,71,442,68,76,3451,148,417,59,65
