"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
220,1506,87,538,1599,87,73,563,86,241
35,213,11,6,209,189,34,4274,13,16
136,27,8,5,67,3292,150,6,57,1252
35,72,1461,27,1474,186,555,565,552,73
102,2015,783,14,18,1,1973,2,0,92
7,1,482,0,6,3921,7,566,1,9
14,4920,4,26,4,10,1,4,6,11
12,14,14,14,10,10,4822,38,31,35
13,286,15,93,97,2119,316,12,2012,37
77,11,3,0,12,4776,4,105,8,4
76,78,8,87,517,75,4085,11,31,32
7,11,201,22,11,30,73,522,176,3947
76,16,206,86,76,62,13,28,4201,236
0,1181,4,2,3,148,3208,2,406,46
89,76,89,39,1631,604,75,620,72,1705
575,4378,3,31,2,1,2,1,1,6
1,2481,13,0,2464,1,17,1,18,4
1451,37,30,551,546,32,94,1492,545,222
25,211,1,4105,18,30,29,6,549,26
242,607,1662,4,76,1664,82,1,631,31
0,1,204,7,13,88,66,520,4099,2
13,585,29,38,30,4221,25,13,16,30
3,13,2,3,5,38,6,4917,6,7
39,2,0,3,8,2,6,5,4933,2
1,48,2351,347,40,26,9,20,2145,13
17,52,16,4,99,28,4740,30,7,7
6,7,9,16,3,2,2,82,4,4869
12,77,4377,0,233,5,223,6,46,21
2,256,1,4723,11,1,1,2,1,2
0,620,0,34,12,0,4237,1,1,95
