V2,V21,V4,V18,V16
0,0,0,0,0
1,1,1,0,1038
0,0,0,0,1
0,0,0,0,0
0,0,0,42,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1,0,0,0
0,0,0,6,0
0,0,20,15,0
0,96,0,0,4904
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,3
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,1,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1,0,0,0
0,0,0,1,1
0,0,0,0,0
0,0,0,0,0
0,7,0,0,0
24,76,562,4179,8
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,4,28,12,0
1,0,0,0,5
2,103,0,11,275
0,0,0,0,0
